ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual,ride_length,week_day,month,hour,day_type
678033901F7DAFCE,docked_bike,9/18/2020 18:55,9/18/2020 19:27,Indiana Ave & Roosevelt Rd,255,Clinton St & 18th St,170,41.867888,-87.623041,41.85795,-87.640826,member,32,Fri,Sep,18,Weekday
5D3F08910140A7E5,docked_bike,9/11/2020 16:08,9/11/2020 16:33,Southport Ave & Wrightwood Ave,190,Mies van der Rohe Way & Chicago Ave,173,41.928773,-87.663913,41.89691,-87.621743,member,25,Fri,Sep,16,Weekday
DB6FD81F5F447ADB,docked_bike,8/7/2020 14:50,8/7/2020 15:15,May St & Taylor St,22,900 W Harrison St,109,41.869482,-87.655486,41.874754,-87.649807,member,25,Fri,Aug,14,Weekday
605BBEB4FC93B8A3,docked_bike,8/14/2020 12:22,8/14/2020 12:24,Lincoln Ave & Fullerton Ave,127,Sheffield Ave & Fullerton Ave,67,41.925905,-87.64926,41.92560188,-87.65370804,member,2,Fri,Aug,12,Weekday
8C5FEAD68D4589AC,docked_bike,9/25/2020 17:44,9/25/2020 18:00,Wood St & Chicago Ave,637,Elizabeth (May) St & Fulton St,217,41.895634,-87.672069,41.88661649,-87.65803993,casual,16,Fri,Sep,17,Weekday
8BC61BF811E73A36,electric_bike,9/25/2020 8:53,9/25/2020 9:09,California Ave & Fletcher St,498,Ashland Ave & Division St,210,41.938386,-87.69810883,41.90345817,-87.66780217,member,16,Fri,Sep,8,Weekday
9CF0B7B0EA7EC6DD,docked_bike,4/10/2020 17:07,4/10/2020 17:28,Wood St & Augusta Blvd,657,Wabash Ave & Roosevelt Rd,59,41.8992,-87.6722,41.8672,-87.626,member,21,Fri,Apr,17,Weekday
EC37D6880722870D,docked_bike,4/10/2020 15:53,4/10/2020 15:59,Clinton St & Madison St,77,Orleans St & Merchandise Mart Plaza,100,41.8822,-87.6411,41.8882,-87.6364,member,6,Fri,Apr,15,Weekday
3C0725115E169F39,docked_bike,4/24/2020 6:17,4/24/2020 6:27,Ashland Ave & Augusta Blvd,30,Ogden Ave & Congress Pkwy,122,41.8996,-87.6677,41.875,-87.6733,member,10,Fri,Apr,6,Weekday
4A7E97F521B61805,docked_bike,7/3/2020 5:52,7/3/2020 6:17,McClurg Ct & Erie St,142,Calumet Ave & 18th St,338,41.894503,-87.617854,41.857611,-87.619407,casual,25,Fri,Jul,5,Weekday
F108859CD6E958B7,docked_bike,7/10/2020 16:16,7/10/2020 16:25,Bissell St & Armitage Ave,113,Southport Ave & Wrightwood Ave,190,41.91844,-87.65222,41.928773,-87.663913,member,9,Fri,Jul,16,Weekday
429E6F5A2077D204,docked_bike,7/10/2020 8:50,7/10/2020 9:06,Sheffield Ave & Webster Ave,327,Wells St & Huron St,53,41.92154,-87.653818,41.894722,-87.634362,member,16,Fri,Jul,8,Weekday
E0000D495BA1F687,docked_bike,6/5/2020 9:07,6/5/2020 9:24,Clark St & Wrightwood Ave,340,Elston Ave & Wabansia Ave,315,41.929546,-87.643118,41.912919,-87.664169,member,17,Fri,Jun,9,Weekday
45193AF9233AA43F,docked_bike,2/28/2020 16:55,2/28/2020 17:03,Halsted St & Archer Ave,206,Halsted St & 37th St,262,41.8472,-87.6468,41.8271,-87.6457,member,8,Fri,Feb,16,Weekday
A7D72E32090BC668,docked_bike,1/17/2020 7:11,1/17/2020 7:29,Wells St & Concord Ln,289,Franklin St & Monroe St,287,41.9121,-87.6347,41.8803,-87.6352,member,18,Fri,Jan,7,Weekday
F319EFD9B8385B48,docked_bike,1/17/2020 16:17,1/17/2020 16:23,Dearborn St & Monroe St,49,Federal St & Polk St,41,41.8813,-87.6295,41.8721,-87.6295,member,6,Fri,Jan,16,Weekday
021C03A4BCBBECA3,docked_bike,1/31/2020 16:50,1/31/2020 16:53,Franklin St & Jackson Blvd,36,Clinton St & Tilden St,68,41.8777,-87.6353,41.8759,-87.6408,member,3,Fri,Jan,16,Weekday
B72FD018149AB9C9,docked_bike,1/3/2020 15:51,1/3/2020 16:02,McClurg Ct & Illinois St,26,Kingsbury St & Erie St,74,41.8904,-87.6175,41.8938,-87.6417,member,11,Fri,Jan,15,Weekday
4EC778D836643F3A,docked_bike,1/24/2020 6:12,1/24/2020 6:19,Wells St & Polk St,175,Clinton St & Madison St,77,41.8726,-87.6335,41.8822,-87.6411,member,7,Fri,Jan,6,Weekday
EE6E8158576DA083,docked_bike,2/21/2020 17:00,2/21/2020 17:15,Wabash Ave & Adams St,39,Calumet Ave & 18th St,338,41.8795,-87.6257,41.8576,-87.6194,member,15,Fri,Feb,17,Weekday
380A1428C848DA96,docked_bike,1/17/2020 11:54,1/17/2020 12:00,Ellis Ave & 58th St,328,Lake Park Ave & 56th St,345,41.7887,-87.6013,41.7932,-87.5878,member,6,Fri,Jan,11,Weekday
972DBC8807FE8086,docked_bike,5/29/2020 10:43,5/29/2020 10:48,Wells St & Elm St,182,Larrabee St & Division St,359,41.9032,-87.6343,41.9035,-87.6434,member,5,Fri,May,10,Weekday
F54DEF0EBC93ADD1,docked_bike,5/22/2020 8:16,5/22/2020 8:49,Buckingham Fountain,2,Buckingham Fountain,2,41.8765,-87.6205,41.8765,-87.6205,member,33,Fri,May,8,Weekday
5A52678CCEA63FAA,docked_bike,5/8/2020 15:41,5/8/2020 15:43,Sheridan Rd & Lawrence Ave,323,Winthrop Ave & Lawrence Ave,253,41.9695,-87.6547,41.9688,-87.6577,member,2,Fri,May,15,Weekday
32573201E286F7F2,docked_bike,11/13/2020 12:29,11/13/2020 12:40,Smith Park,643,Ogden Ave & Race Ave,186,41.892048,-87.689397,41.891795,-87.658751,member,11,Fri,Nov,12,Weekday
DFC28889914C1DB8,electric_bike,10/30/2020 23:48,10/31/2020 0:57,Honore St & Division St,17,Millennium Park,90,41.90314983,-87.67381317,41.88115933,-87.62409417,casual,69,Fri,Oct,23,Weekday
6A2471EBC4334376,electric_bike,10/9/2020 20:45,10/9/2020 21:02,Bissell St & Armitage Ave,113,Wells St & Hubbard St,212,41.91849517,-87.65227633,41.8903055,-87.6342185,member,17,Fri,Oct,20,Weekday
4D102C7DFB69ED4C,docked_bike,10/30/2020 6:46,10/30/2020 7:09,Wabash Ave & Roosevelt Rd,59,Hermitage Ave & Polk St,261,41.867227,-87.625961,41.871514,-87.669886,member,23,Fri,Oct,6,Weekday
DB5942B56859E9BA,docked_bike,10/9/2020 19:00,10/9/2020 19:15,Loomis St & Jackson Blvd,146,Western Ave & Monroe St,381,41.877945,-87.662007,41.87978771,-87.68611281,casual,15,Fri,Oct,19,Weekday
F4872853EE36E3E3,docked_bike,9/11/2020 16:27,9/11/2020 16:30,Clark St & Armitage Ave,94,Wells St & Concord Ln,289,41.918306,-87.636282,41.912133,-87.634656,member,3,Fri,Sep,16,Weekday
2A21FE30F7B9284A,docked_bike,9/11/2020 23:12,9/11/2020 23:20,Ashland Ave & Blackhawk St,333,Dayton St & North Ave,60,41.907066,-87.667252,41.91057803,-87.64942193,member,8,Fri,Sep,23,Weekday
4AAA59FEED070E01,docked_bike,7/17/2020 20:33,7/17/2020 20:47,LaSalle St & Illinois St,181,Streeter Dr & Grand Ave,35,41.890762,-87.631697,41.892278,-87.612043,casual,14,Fri,Jul,20,Weekday
417B263B6624BCAC,docked_bike,7/31/2020 23:24,7/31/2020 23:45,Albany Ave & Bloomingdale Ave,511,Leavitt St & Division St,658,41.914027,-87.705126,41.902997,-87.683825,casual,21,Fri,Jul,23,Weekday
996DC92AB6E57204,docked_bike,4/17/2020 21:36,4/17/2020 21:43,Clark St & Drummond Pl,220,Burling St (Halsted) & Diversey Pkwy (Temp),332,41.9312,-87.6443,41.9331,-87.6478,casual,7,Fri,Apr,21,Weekday
0BB517E129266D32,classic_bike,12/18/2020 17:14,12/18/2020 17:25,Clinton St & Lake St,13021,Orleans St & Chestnut St (NEXT Apts),620,41.885637,-87.641823,41.898203,-87.637536,member,11,Fri,Dec,17,Weekday
D44AF41B89900149,docked_bike,7/3/2020 20:24,7/3/2020 20:49,Dorchester Ave & 63rd St,428,Cottage Grove Ave & 67th St,429,41.780405,-87.591415,41.77372095,-87.60563486,member,25,Fri,Jul,20,Weekday
DA2ED0B198FCDD60,docked_bike,7/31/2020 19:25,7/31/2020 19:33,Michigan Ave & Lake St,52,Wabash Ave & 9th St,321,41.886024,-87.624117,41.870769,-87.625734,member,8,Fri,Jul,19,Weekday
5791C5C4BEBF8DC8,docked_bike,7/17/2020 23:30,7/17/2020 23:49,Broadway & Argyle St,295,Glenwood Ave & Touhy Ave,525,41.973815,-87.65966,42.012701,-87.666058,member,19,Fri,Jul,23,Weekday
6E74E8B85F96614A,docked_bike,7/3/2020 22:17,7/3/2020 23:16,Millennium Park,90,Millennium Park,90,41.881032,-87.624084,41.881032,-87.624084,casual,59,Fri,Jul,22,Weekday
BF115D22F1674635,docked_bike,6/12/2020 18:47,6/12/2020 19:04,Calumet Ave & 18th St,338,Michigan Ave & 14th St,168,41.857611,-87.619407,41.864059,-87.623727,member,17,Fri,Jun,18,Weekday
76466CD2E71EB285,docked_bike,6/19/2020 18:29,6/19/2020 18:59,Ritchie Ct & Banks St,180,Larrabee St & Webster Ave,144,41.906866,-87.626217,41.921822,-87.64414,casual,30,Fri,Jun,18,Weekday
5B0F6320DF3A36AC,docked_bike,1/10/2020 8:04,1/10/2020 8:10,Wacker Dr & Washington St,18,Michigan Ave & Washington St,43,41.8831,-87.6373,41.884,-87.6247,member,6,Fri,Jan,8,Weekday
07A47B0A49067070,docked_bike,2/7/2020 8:21,2/7/2020 8:45,Wilton Ave & Diversey Pkwy,13,Clark St & Randolph St,51,41.9324,-87.6527,41.8846,-87.6319,member,24,Fri,Feb,8,Weekday
8CE4831206646648,docked_bike,2/14/2020 2:11,2/14/2020 2:18,Southport Ave & Belmont Ave,154,Burling St (Halsted) & Diversey Pkwy (Temp),332,41.9395,-87.6638,41.9331,-87.6478,member,7,Fri,Feb,2,Weekday
4621B57E2AE5E9DD,docked_bike,3/6/2020 7:24,3/6/2020 7:35,Ashland Ave & Wrightwood Ave,166,Burling St (Halsted) & Diversey Pkwy (Temp),332,41.9288,-87.6685,41.9331,-87.6478,member,11,Fri,Mar,7,Weekday
9234E24B281AC4A9,docked_bike,2/7/2020 7:52,2/7/2020 7:58,LaSalle St & Jackson Blvd,283,Clinton St & Madison St,77,41.8782,-87.6319,41.8822,-87.6411,member,6,Fri,Feb,7,Weekday
21E8D871C96F896E,docked_bike,5/15/2020 17:26,5/15/2020 18:03,Clark St & Berwyn Ave,463,Clark St & Winnemac Ave,325,41.978,-87.668,41.9733,-87.6678,member,37,Fri,May,17,Weekday
A7D274B6951BE25B,docked_bike,5/29/2020 8:53,5/29/2020 8:58,Broadway & Sheridan Rd,256,Wilton Ave & Belmont Ave,117,41.9528,-87.65,41.9402,-87.653,member,5,Fri,May,8,Weekday
A531014D32824AAD,docked_bike,5/1/2020 16:08,5/1/2020 16:30,Wabash Ave & Grand Ave,199,Elston Ave & Wabansia Ave,315,41.8915,-87.6268,41.9129,-87.6642,casual,22,Fri,May,16,Weekday
7D46F6E77E4DFB69,docked_bike,5/29/2020 14:48,5/29/2020 14:51,Ashland Ave & Grand Ave,277,Ashland Ave & Chicago Ave,350,41.8911,-87.6666,41.896,-87.6677,member,3,Fri,May,14,Weekday
D272B413C41D4BDA,docked_bike,5/29/2020 19:16,5/29/2020 19:38,Broadway & Thorndale Ave,458,Clark St & Bryn Mawr Ave,460,41.9897,-87.6601,41.9836,-87.6692,member,22,Fri,May,19,Weekday
B0A0368242551E62,docked_bike,5/22/2020 17:44,5/22/2020 18:11,Campbell Ave & North Ave,160,Central Park Ave & Elbridge Ave,500,41.9105,-87.6896,41.9353,-87.7169,casual,27,Fri,May,17,Weekday
C79C6044DA82F773,electric_bike,11/6/2020 14:20,11/6/2020 14:23,Larrabee St & Division St,359,Larrabee St & North Ave,27,41.90349783,-87.64328967,41.91012283,-87.6435235,member,3,Fri,Nov,14,Weekday
DF8D30375A4B5787,docked_bike,11/13/2020 3:51,11/13/2020 3:59,Clinton St & Jackson Blvd,638,Michigan Ave & Lake St,52,41.878116,-87.639838,41.886024,-87.624117,member,8,Fri,Nov,3,Weekday
D01634FF618D40AE,docked_bike,10/2/2020 17:33,10/2/2020 17:47,Wells St & Hubbard St,212,Ogden Ave & Race Ave,186,41.889906,-87.634266,41.891795,-87.658751,casual,14,Fri,Oct,17,Weekday
604D5E0CC54E233A,docked_bike,10/30/2020 17:51,10/30/2020 17:57,Lake Shore Dr & Belmont Ave,334,Clark St & Newport St,632,41.940775,-87.639192,41.94454,-87.654678,member,6,Fri,Oct,17,Weekday
93C5E7E4E5CA6FA7,docked_bike,10/16/2020 7:44,10/16/2020 8:05,Southport Ave & Waveland Ave,227,Dayton St & North Ave,60,41.94815,-87.66394,41.910578,-87.649422,member,21,Fri,Oct,7,Weekday
80F99CF3D76E0712,docked_bike,10/9/2020 6:56,10/9/2020 7:09,Clark St & Elm St,176,Franklin St & Monroe St,287,41.902973,-87.63128,41.880317,-87.635185,member,13,Fri,Oct,6,Weekday
B6903E973BD0D912,docked_bike,10/16/2020 13:03,10/16/2020 13:05,LaSalle St & Jackson Blvd,283,Franklin St & Monroe St,287,41.878166,-87.631929,41.880317,-87.635185,member,2,Fri,Oct,13,Weekday
55C1B523E448F0D6,docked_bike,9/11/2020 18:21,9/11/2020 19:10,Michigan Ave & Lake St,52,Streeter Dr & Grand Ave,35,41.886024,-87.624117,41.892278,-87.612043,casual,49,Fri,Sep,18,Weekday
61C8E0A7C711E671,docked_bike,9/25/2020 19:53,9/25/2020 20:07,Wabash Ave & Grand Ave,199,Wells St & Evergreen Ave,291,41.891466,-87.626761,41.906724,-87.63483,casual,14,Fri,Sep,19,Weekday
6CA825C4801D6F9F,docked_bike,4/3/2020 10:27,4/3/2020 10:54,Ravenswood Ave & Lawrence Ave,344,Lincoln Ave & Fullerton Ave,127,41.9691,-87.6742,41.9259,-87.6493,member,27,Fri,Apr,10,Weekday
13DED95D38A26E9B,docked_bike,7/17/2020 20:38,7/17/2020 20:47,Lake Shore Dr & Diversey Pkwy,329,Halsted St & Dickens Ave,225,41.932588,-87.636427,41.919936,-87.64883,member,9,Fri,Jul,20,Weekday
